"","Date","Open","High","Low","Close","Volume","Dividend","Split","Adj_Open","Adj_High","Adj_Low","Adj_Close","Adj_Volume"
"4019",2002-08-12,27.5,27.69,26.55,26.7,19157200,0,1,19.4565023675545,19.5909291111849,18.7843686494026,18.8904950259529,19157200
"4020",2002-08-09,26.85,28.55,26.7,28.29,18477700,0,1,18.9966214025032,20.1993870034066,18.8904950259529,20.0154346173861,18477700
"4021",2002-08-08,28.26,28.27,26.1,27.14,32287500,0,1,19.994209342076,20.001284433846,18.4659895197517,19.2017990638338,32287500
"4022",2002-08-07,28.53,28.87,27.53,28.26,16987100,0,1,20.1852368198665,20.4257899400472,19.4777276428646,19.994209342076,16987100
"4023",2002-08-06,27.9,28.64,27.67,28.03,13750000,0,1,19.7395060383553,20.2630628293368,19.5767789276448,19.8314822313655,13750000
"4024",2002-08-05,28.43,28.84,27.4,27.48,11214000,0,1,20.1144859021663,20.4045646647372,19.3857514498543,19.4423521840145,11214000
"4025",2002-08-02,29.5,29.6,27.96,28.43,10777300,0,1,20.8715207215585,20.9422716392587,19.7819565889754,20.1144859021663,10777300
"4026",2002-08-01,30.75,30.8,29.25,29.63,12578600,0,1,21.7559071928109,21.791282651661,20.694643427308,20.9634969145687,12578600
"4027",2002-07-31,30.76,31.14,29.75,30.88,11424700,0,1,21.762982284581,22.0318357718417,21.048398015809,21.8478833858212,11424700
"4028",2002-07-30,30.96,31.55,29.9,30.59,11618500,0,1,21.9044841199814,22.3219145344125,21.1545243923593,21.6427057244906,11618500
"4029",2002-07-29,29.96,30.98,29.72,30.98,13384200,0,1,21.1969749429794,21.9186343035214,21.0271727404989,21.9186343035214,13384200
"4030",2002-07-26,29.25,29.6,28.08,29.3,12349300,0,1,20.694643427308,20.9422716392587,19.8668576902156,20.7300188861581,12349300
"4031",2002-07-25,30.25,30.91,28.05,28.85,18263000,0,1,21.4021526043099,21.8691086611313,19.8456324149056,20.4116397565072,18263000
"4032",2002-07-24,27.5,31,27.25,30.72,20872500,0,1,19.4565023675545,21.9327844870614,19.279625073304,21.7346819175009,20872500
"4033",2002-07-23,28.28,29.3,27.75,28.15,16434900,0,1,20.008359525616,20.7300188861581,19.633379661805,19.9163833326058,16434900
"4034",2002-07-22,28.9,29.5,28.02,28.08,17756300,0,1,20.4470152153573,20.8715207215585,19.8244071395955,19.8668576902156,17756300
"4035",2002-07-19,29.3,29.9,28.7,28.7,13688300,0,1,20.7300188861581,21.1545243923593,20.3055133799569,20.3055133799569,13688300
"4036",2002-07-18,31,31.4,29.6,29.61,11875800,0,1,21.9327844870614,22.2157881578622,20.9422716392587,20.9493467310287,11875800
"4037",2002-07-17,31.75,32.24,29.9,30.88,16941800,0,1,22.4634163698129,22.8100958665439,21.1545243923593,21.8478833858212,16941800
"4038",2002-07-16,30.45,31.65,29.95,30.54,21221300,0,1,21.5436544397103,22.3926654521127,21.1898998512094,21.6073302656405,21221300
"4039",2002-07-15,29.6,30.25,28,30,25172800,0,1,20.9422716392587,21.4021526043099,19.8102569560555,21.2252753100595,25172800
"4040",2002-07-12,29.36,29.92,28.4,29.09,46589100,0,1,20.7724694367782,21.1686745758993,20.0932606268563,20.5814419589876,46589100
"4041",2002-07-11,33.4,34.15,31.4,31.4,23426500,0,1,23.6308065118662,24.1614383946177,22.2157881578622,22.2157881578622,23426500
"4042",2002-07-10,35.3,35.75,33.25,33.25,15367000,0,1,24.9750739481699,25.2934530778208,23.5246801353159,23.5246801353159,15367000
"4043",2002-07-09,37.05,37.15,35.15,35.35,13496200,0,1,26.2132150079234,26.2839659256236,24.8689475716197,25.0104494070201,13496200
"4044",2002-07-08,37.74,38.13,36.9,36.9,9799200,0,1,26.7013963400548,26.9773249190856,26.1070886313731,26.1070886313731,9799200
"4045",2002-07-05,37.2,38.5,37.03,37.99,5060400,0,1,26.3193413844737,27.2391033145763,26.1990648243834,26.8782736343053,5060400
"4046",2002-07-03,34,36.85,33.92,36.85,12426000,0,1,24.0553120180674,26.071713172523,23.9987112839072,26.071713172523,12426000
"4047",2002-07-02,35.27,35.97,33.75,33.75,10936300,0,1,24.9538486728599,25.4491050967613,23.8784347238169,23.8784347238169,10936300
"4048",2002-07-01,36.75,37.48,35.47,35.55,8997300,0,1,26.0009622548228,26.5174439540343,25.0953505082603,25.1519512424204,8997300
"4049",2002-06-28,37.1,38,36.51,36.73,10237200,0,1,26.2485904667735,26.8853487260753,25.8311600523424,25.9868120712828,10237200
"4050",2002-06-27,37.45,37.59,36,37.2,10905000,0,1,26.4962186787242,26.5952699635045,25.4703303720713,26.3193413844737,10905000
"4051",2002-06-26,35.5,36.8,35.3,36.54,12075600,0,1,25.1165757835704,26.0363377136729,24.9750739481699,25.8523853276524,12075600
"4052",2002-06-25,37.5,38.15,35.9,36.14,9570300,0,1,26.5315941375743,26.9914751026256,25.3995794543711,25.5693816568516,9570300
"4053",2002-06-24,35.7,37.25,34.9,36.67,10618500,0,1,25.2580776189707,26.3547168433238,24.6920702773692,25.9443615206627,10618500
"4054",2002-06-21,36.1,36.5,35.5,35.67,12176300,0,1,25.5410812897715,25.8240849605723,25.1165757835704,25.2368523436607,12176300
"4055",2002-06-20,37.6,38.25,36.5,36.51,8264100,0,1,26.6023450552745,27.0622260203258,25.8240849605723,25.8311600523424,8264100
"4056",2002-06-19,37.62,38.79,37.26,37.65,10567000,0,1,26.6164952388146,27.4442809759069,26.3617919350938,26.6377205141246,10567000
"4057",2002-06-18,38.35,38.5,37.6,37.6,9382500,0,1,27.132976938026,27.2391033145763,26.6023450552745,26.6023450552745,9382500
"4058",2002-06-17,37.2,38.9,36.82,38.5,10391800,0,1,26.3193413844737,27.5221069853771,26.050487897213,27.2391033145763,10391800
"4059",2002-06-14,36.6,37.5,36.5,36.98,11835300,0,1,25.8948358782725,26.5315941375743,25.8240849605723,26.1636893655333,11835300
"4060",2002-06-13,37.51,38.45,37.51,37.9,8931200,0,1,26.5386692293443,27.2037278557262,26.5386692293443,26.8145978083751,8931200
"4061",2002-06-12,39.07,39.15,38,38.06,12306500,0,1,27.6423835454674,27.6989842796276,26.8853487260753,26.9277992766954,12306500
"4062",2002-06-11,40.05,40.9,39,39.16,8343200,0.05,1,28.3357425389294,28.9371253393811,27.5928579030773,27.7060593713976,8343200
"4063",2002-06-10,38.83,40.2,38.75,39.95,8409600,0,1,27.4375487220446,28.4056002736594,27.3810201642861,28.228948530664,8409600
"4064",2002-06-07,38.5,39.1,38.26,38.83,10797100,0,1,27.2043684212907,27.6283326044796,27.0347827480151,27.4375487220446,10797100
"4065",2002-06-06,40.54,40.6,38.85,39.01,10427300,0,1,28.6458466441331,28.688243062452,27.4516808614842,27.5647379770013,10427300
"4066",2002-06-05,40.3,41.2,40.11,40.54,9548100,0,1,28.4762609708575,29.1122072456409,28.342005646181,28.6458466441331,9548100
"4067",2002-06-04,40.51,40.9,39.45,40.1,11057900,0,1,28.6246484349737,28.9002251540465,27.8756450446732,28.3349395764612,11057900
"4068",2002-06-03,41.15,42.05,40.3,40.52,8726800,0,1,29.0768768970419,29.7128231718253,28.4762609708575,28.6317145046935,8726800
"4069",2002-05-31,40.75,42.27,40.65,41.69,16912200,0,1,28.7942341082492,29.8682767056612,28.7235734110511,29.4584446619119,16912200
"4070",2002-05-30,40.75,40.85,39.85,40.15,16635500,0,1,28.7942341082492,28.8648948054474,28.1582878334658,28.3702699250603,16635500
"4071",2002-05-29,41,42,40.5,40.95,14882000,0,1,28.9708858512446,29.6774928232262,28.6175823652538,28.9355555026456,14882000
"4072",2002-05-28,42.75,43.42,40.52,41.54,19734700,0,1,30.2074480522124,30.68087472344,28.6317145046935,29.3524536161147,19734700
"4073",2002-05-24,43,43.64,42.9,43.42,10466600,0,1,30.3840997952078,30.836328257276,30.3134390980096,30.68087472344,10466600
"4074",2002-05-23,44.01,44.1,42.6,42.9,16275300,0,1,31.0977728369092,31.1613674643875,30.1014570064152,30.3134390980096,16275300
"4075",2002-05-22,44.78,44.78,42.51,44.25,19553900,0,1,31.641860205335,31.641860205335,30.0378623789368,31.2673585101847,19553900
"4076",2002-05-21,47.65,47.66,44.75,44.9,22179600,0,1,33.6698222149221,33.6768882846419,31.6206619961755,31.7266530419728,22179600
"4077",2002-05-20,48.99,49.5,48.26,48.5,10370800,0,1,34.6166755573774,34.977045113088,34.1008524678309,34.2704381411065,10370800
"4078",2002-05-17,47.2,48.1,47.15,48.09,5530900,0,1,33.3518490775304,33.9877953523138,33.3165187289313,33.980729282594,5530900
"4079",2002-05-16,47.25,47.3,46.62,47,5240900,0,1,33.3871794261295,33.4225097747286,32.9420170337811,33.2105276831341,5240900
"4080",2002-05-15,47.98,48.7,46.78,47,8454500,0,1,33.903002515676,34.4117595355028,33.0550741492981,33.2105276831341,8454500
"4081",2002-05-14,47,47.98,46.8,47.98,8185400,0,1,33.2105276831341,33.903002515676,33.0692062887378,33.903002515676,8185400
"4082",2002-05-13,45.5,45.64,44.9,45.62,5896300,0,1,32.1506172251617,32.2495422012391,31.7266530419728,32.2354100617995,5896300
"4083",2002-05-10,46.05,46.24,45.06,45.5,4959100,0,1,32.5392510597516,32.6735063844281,31.8397101574898,32.1506172251617,4959100
"4084",2002-05-09,46.2,46.58,45.65,46.15,5696300,0,1,32.6452421055488,32.9137527549018,32.256608270959,32.6099117569497,5696300
"4085",2002-05-08,46.75,46.9,45.85,46.35,6929300,0,1,33.0338759401387,33.1398669859359,32.3979296653553,32.7512331513461,6929300
"4086",2002-05-07,45.2,45.71,45,45.71,9049300,0,1,31.9386351335672,32.2990046892779,31.7973137391709,32.2990046892779,9049300
"4087",2002-05-06,46.5,46.5,44.56,44.7,6536300,0,1,32.8572241971433,32.8572241971433,31.486406671499,31.5853316475765,6536300
"4088",2002-05-03,46.8,46.97,45.99,46.5,5299900,0,1,33.0692062887378,33.1893294739746,32.4968546414327,32.8572241971433,5299900
"4089",2002-05-02,46.54,47.5,46.42,46.8,6820500,0,1,32.8854884760226,33.5638311691249,32.8006956393848,33.0692062887378,6820500
"4090",2002-05-01,46.44,46.97,45.4,46.54,9459700,0,1,32.8148277788244,33.1893294739746,32.0799565279636,32.8854884760226,9459700
"4091",2002-04-30,46.71,47.21,46,46.37,9027400,0,1,33.0056116612594,33.3589151472502,32.5039207111525,32.7653652907857,9027400
"4092",2002-04-29,47.7,48.21,46.96,46.96,7133700,0,1,33.7051525635212,34.0655221192318,33.1822634042548,33.1822634042548,7133700
"4093",2002-04-26,49.1,49.3,48.06,48.09,4548200,0,1,34.6944023242954,34.8357237186917,33.9595310734346,33.980729282594,4548200
"4094",2002-04-25,48.17,48.9,47.9,48.67,5848800,0,1,34.0372578403525,34.5530809298991,33.8464739579175,34.3905613263433,5848800
"4095",2002-04-24,48.87,49.19,48.06,48.17,5576800,0,1,34.5318827207396,34.7579969517737,33.9595310734346,34.0372578403525,5576800
"4096",2002-04-23,48.52,49.2,48,48.86,6304900,0,1,34.2845702805461,34.7650630214936,33.9171346551157,34.5248166510198,6304900
"4097",2002-04-22,49.01,49.51,48.51,48.51,7705400,0,1,34.6308076968171,34.9841111828078,34.2775042108263,34.2775042108263,7705400
"4098",2002-04-19,49.75,49.9,49.1,49.15,6608500,0,1,35.1536968560834,35.2596879018807,34.6944023242954,34.7297326728945,6608500
"4099",2002-04-18,49.6,49.76,48.6,49.52,5226400,0,1,35.0477058102862,35.1607629258032,34.3410988383046,34.9911772525277,5226400
"4100",2002-04-17,49.6,49.91,49.11,49.37,3836200,0,1,35.0477058102862,35.2667539716005,34.7014683940152,34.8851862067304,3836200
"4101",2002-04-16,49.52,49.85,48.97,49.84,6424500,0,1,34.9911772525277,35.2243575532816,34.6025434179378,35.2172914835618,6424500
"4102",2002-04-15,50.15,50.24,49.02,49.2,4793800,0,1,35.436339644876,35.4999342723544,34.6378737665369,34.7650630214936,4793800
"4103",2002-04-12,49.75,50.46,49.49,50.36,5825500,0,1,35.1536968560834,35.6553878061903,34.9699790433682,35.5847271089922,5825500
"4104",2002-04-11,49.74,50.29,49.17,49.33,6956500,0,1,35.1466307863636,35.5352646209535,34.7438648123341,34.8569219278512,6956500
"4105",2002-04-10,49.16,49.75,48.94,49.74,4372900,0,1,34.7367987426143,35.1536968560834,34.5813452087783,35.1466307863636,4372900
"4106",2002-04-09,49.5,49.87,49,49.08,5068700,0,1,34.977045113088,35.2384896927212,34.6237416270972,34.6802701848558,5068700
"4107",2002-04-08,48.3,49.5,48.3,49.5,4669400,0,1,34.1291167467101,34.977045113088,34.1291167467101,34.977045113088,4669400
"4108",2002-04-05,48.35,49.09,48.1,48.77,5547500,0,1,34.1644470953092,34.6873362545756,33.9877953523138,34.4612220235415,5547500
"4109",2002-04-04,47.25,48.28,47.15,48.15,5382900,0,1,33.3871794261295,34.1149846072705,33.3165187289313,34.0231257009129,5382900
"4110",2002-04-03,47.66,48.3,46,46.95,7151300,0,1,33.6768882846419,34.1291167467101,32.5039207111525,33.175197334535,7151300
"4111",2002-04-02,48.22,48.22,47.25,47.51,6247500,0,1,34.0725881889516,34.0725881889516,33.3871794261295,33.5708972388447,6247500
"4112",2002-04-01,48.8,48.8,48.06,48.22,6961800,0,1,34.4824202327009,34.4824202327009,33.9595310734346,34.0725881889516,6961800
"4113",2002-03-28,49,49.1,48.31,48.61,5981500,0,1,34.6237416270972,34.6944023242954,34.13618281643,34.3481649080244,5981500
"4114",2002-03-27,49.4,49.4,48.3,49.26,6815400,0,1,34.9063844158899,34.9063844158899,34.1291167467101,34.8074594398124,6815400
"4115",2002-03-26,48.2,49.22,48.15,49,7481600,0,1,34.058456049512,34.7791951609332,34.0231257009129,34.6237416270972,7481600
"4116",2002-03-25,49.15,49.5,48,48.45,5216600,0,1,34.7297326728945,34.977045113088,33.9171346551157,34.2351077925074,5216600
"4117",2002-03-22,48.99,49.75,48.54,49.36,5208600,0,1,34.6166755573774,35.1536968560834,34.2987024199857,34.8781201370106,5208600
"4118",2002-03-21,49.64,49.64,48.52,49.05,7946500,0,1,35.0759700891654,35.0759700891654,34.2845702805461,34.6590719756963,7946500
"4119",2002-03-20,49.3,50.25,49.03,49.64,7084700,0,1,34.8357237186917,35.5070003420742,34.6449398362567,35.0759700891654,7084700
"4120",2002-03-19,49.24,49.79,48.93,49.5,6070900,0,1,34.7933273003728,35.1819611349627,34.5742791390585,34.977045113088,6070900
"4121",2002-03-18,49.43,49.43,48.25,48.71,5762200,0,1,34.9275826250493,34.9275826250493,34.0937863981111,34.4188256052226,5762200
"4122",2002-03-15,48.35,48.98,47.75,48.92,10340300,0,1,34.1644470953092,34.6096094876576,33.7404829121203,34.5672130693387,10340300
"4123",2002-03-14,48.99,48.99,48.2,48.35,4748700,0,1,34.6166755573774,34.6166755573774,34.058456049512,34.1644470953092,4748700
"4124",2002-03-13,47.9,48.71,47.55,48.5,6465400,0,1,33.8464739579175,34.4188256052226,33.5991615177239,34.2704381411065,6465400
"4125",2002-03-12,48.71,48.71,47.77,48.35,7512700,0.05,1,34.4188256052226,34.4188256052226,33.7546150515599,34.1644470953092,7512700
"4126",2002-03-11,48.91,48.91,48.09,48.33,6442900,0,1,34.5244443684209,34.5244443684209,33.9456252234178,34.1150357048821,6442900
"4127",2002-03-08,48.9,49.4,48.55,48.94,6996700,0,1,34.5173855983599,34.8703241014106,34.2703286462244,34.545620678604,6996700
"4128",2002-03-07,49.56,49.6,48,48.4,8833800,0,1,34.9832644223869,35.0114995026309,33.8820962928686,34.1644470953092,8833800
"4129",2002-03-06,47.75,48.97,47.7,48.7,9741600,0,1,33.7056270413433,34.566796988787,33.6703331910382,34.3762101971396,9741600
"4130",2002-03-05,49.18,49.18,47.1,47.5,14541800,0,1,34.7150311600683,34.7150311600683,33.2468069873774,33.5291577898179,14541800
"4131",2002-03-04,49,50.15,48.66,49.9,12373700,0,1,34.5879732989701,35.3997318559867,34.3479751168956,35.2232626044614,12373700
"4132",2002-03-01,50.28,50.5,49.7,50.29,8664600,0,1,35.4914958667799,35.6467888081222,35.0820872032411,35.4985546368409,8664600
"4133",2002-02-28,50.91,51,49.7,50,9268900,0,1,35.9361983806238,35.9997273111729,35.0820872032411,35.2938503050715,9268900
"4134",2002-02-27,52.15,52.25,50.44,50.92,8919700,0,1,36.8114858681896,36.8820735687997,35.6044361877561,35.9432571506848,8919700
"4135",2002-02-26,52.1,52.6,50.57,51.51,12242200,0,1,36.7761920178845,37.1291305209352,35.6962001985493,36.3597245842847,12242200
"4136",2002-02-25,51.25,52.12,51.08,52.07,8632400,0,1,36.1761965626983,36.7903095580065,36.056197471661,36.7550157077015,8632400
"4137",2002-02-22,50.97,51.04,49.8,51,8604300,0,1,35.9785510009899,36.027962391417,35.1526749038512,35.9997273111729,8604300
"4138",2002-02-21,51.38,52.1,50.76,51.3,7551200,0,1,36.2679605734915,36.7761920178845,35.8303168297086,36.2114904130034,7551200
"4139",2002-02-20,51.79,51.79,50.51,51.71,8007300,0,1,36.5573701459931,36.5573701459931,35.6538475781832,36.5008999855049,8007300
"4140",2002-02-19,50.74,51.31,50.3,50.35,5684900,0,1,35.8161992895866,36.2185491830644,35.5056134069019,35.540907257207,5684900
"4141",2002-02-15,51.55,51.55,50.2,50.52,5937600,0,1,36.3879596645287,36.3879596645287,35.4350257062918,35.6609063482442,5937600
"4142",2002-02-14,51.49,51.9,50.85,51.55,5358500,0,1,36.3456070441626,36.6350166166642,35.8938457602577,36.3879596645287,5358500
"4143",2002-02-13,51,51.73,50.5,51.24,6119500,0,1,35.9997273111729,36.515017525627,35.6467888081222,36.1691377926373,6119500
"4144",2002-02-12,50.5,50.9,50.2,50.31,4844800,0,1,35.6467888081222,35.9291396105628,35.4350257062918,35.5126721769629,4844800
"4145",2002-02-11,49.52,50.75,49.5,50.5,5716600,0,1,34.9550293421428,35.8232580596476,34.9409118020208,35.6467888081222,5716600
"4146",2002-02-08,49,49.75,48.56,49.7,4789000,0,1,34.5879732989701,35.1173810535461,34.2773874162854,35.0820872032411,4789000
"4147",2002-02-07,48.92,49.52,48.51,48.85,4905900,0,1,34.531503138482,34.9550293421428,34.2420935659804,34.4820917480549,4905900
"4148",2002-02-06,49.05,49.35,48.5,48.91,4306900,0,1,34.6232671492751,34.8350302511056,34.2350347959194,34.5244443684209,4306900
"4149",2002-02-05,48.99,49.42,48.35,49.1,7221600,0,1,34.5809145289091,34.8844416415327,34.1291532450041,34.6585609995802,7221600
"4150",2002-02-04,49.5,50.14,48.8,48.99,6246900,0,1,34.9409118020208,35.3926730859257,34.4467978977498,34.5809145289091,6246900
"4151",2002-02-01,50.15,50.15,49.01,49.4,5025800,0,1,35.3997318559867,35.3997318559867,34.5950320690311,34.8703241014106,5025800
"4152",2002-01-31,49.5,50.2,49.04,50.09,7555000,0,1,34.9409118020208,35.4350257062918,34.6162083792141,35.3573792356206,7555000
"4153",2002-01-30,47,49.35,47,49.07,7776900,0,1,33.1762192867672,34.8350302511056,33.1762192867672,34.6373846893972,7776900
"4154",2002-01-29,47.97,48.55,46.9,47,5715100,0,1,33.8609199826856,34.2703286462244,33.1056315861571,33.1762192867672,5715100
"4155",2002-01-28,47.88,47.88,47.2,47.8,4683700,0,1,33.7973910521365,33.7973910521365,33.3173946879875,33.7409208916484,4683700
"4156",2002-01-25,47.5,47.51,46.91,47,7529800,0,1,33.5291577898179,33.5362165598789,33.1126903562181,33.1762192867672,7529800
"4157",2002-01-24,49.23,49.23,47.9,47.99,6254900,0,1,34.7503250103734,34.7503250103734,33.8115085922585,33.8750375228076,6254900
"4158",2002-01-23,49,49,48.25,48.52,4568300,0,1,34.5879732989701,34.5879732989701,34.058565544394,34.2491523360414,4568300
"4159",2002-01-22,48.95,49.49,48.31,48.5,4901000,0,1,34.552679448665,34.9338530319598,34.1009181647601,34.2350347959194,4901000
"4160",2002-01-18,48,49,47.75,48.5,5394500,0,1,33.8820962928686,34.5879732989701,33.7056270413433,34.2350347959194,5394500
"4161",2002-01-17,48.95,49.04,47.75,48,8933200,0,1,34.552679448665,34.6162083792141,33.7056270413433,33.8820962928686,8933200
"4162",2002-01-16,49.65,49.95,49.09,49.09,4163900,0,1,35.046793352936,35.2585564547664,34.6515022295192,34.6515022295192,4163900
"4163",2002-01-15,49.53,50.17,49.15,49.7,6201800,0,1,34.9620881122038,35.4138493961087,34.6938548498853,35.0820872032411,6201800
"4164",2002-01-14,50.46,50.55,49.41,49.53,7568100,0,1,35.6185537278782,35.6820826584273,34.8773828714717,34.9620881122038,7568100
"4165",2002-01-11,50.55,51.14,50.35,50.46,6278400,0,1,35.6820826584273,36.0985500920271,35.540907257207,35.6185537278782,6278400
"4166",2002-01-10,50.26,51.1,49.75,50.3,6625400,0,1,35.4773783266579,36.0703150117831,35.1173810535461,35.5056134069019,6625400
"4167",2002-01-09,51.4,51.65,50.06,50.26,6352600,0,1,36.2820781136135,36.4585473651389,35.3362029254376,35.4773783266579,6352600
"4168",2002-01-08,51.1,51.29,50.61,51.1,5172400,0,1,36.0703150117831,36.2044316429423,35.7244352787934,36.0703150117831,5172400
"4169",2002-01-07,51.55,51.55,50.53,50.59,6288800,0,1,36.3879596645287,36.3879596645287,35.6679651183053,35.7103177386713,6288800
"4170",2002-01-04,50.97,50.97,50.1,50.95,5523200,0,1,35.9785510009899,35.9785510009899,35.3644380056816,35.9644334608679,5523200
"4171",2002-01-03,50.39,50.39,49.5,50.05,5186600,0,1,35.5691423374511,35.5691423374511,34.9409118020208,35.3291441553766,5186600
"4172",2002-01-02,51.01,51.01,49.4,50.39,7291300,0,1,36.0067860812339,36.0067860812339,34.8703241014106,35.5691423374511,7291300
"4173",2001-12-31,51.02,51.36,51,51.01,3972200,0,1,36.013844851295,36.2538430333694,35.9997273111729,36.0067860812339,3972200
"4174",2001-12-28,51.94,51.99,51.27,51.5,3679900,0,1,36.6632516969083,36.6985455472133,36.1903141028203,36.3526658142236,3679900
"4175",2001-12-27,51.5,51.93,50.81,51.44,4287400,0,1,36.3526658142236,36.6561929268473,35.8656106800137,36.3103131938576,4287400
"4176",2001-12-26,51.39,52.04,51.39,51.62,3828900,0,1,36.2750193435525,36.7338393975184,36.2750193435525,36.4373710549558,3828900
"4177",2001-12-24,51.35,51.6,51.23,51.32,2519700,0,1,36.2467842633084,36.4232535148338,36.1620790225763,36.2256079531254,2519700
"4178",2001-12-21,50.85,51.5,49.95,51.5,10996500,0,1,35.8938457602577,36.3526658142236,35.2585564547664,36.3526658142236,10996500
"4179",2001-12-20,50.45,50.96,50.05,50.31,4591100,0,1,35.6114949578171,35.9714922309289,35.3291441553766,35.5126721769629,4591100
"4180",2001-12-19,50.05,50.6,49.66,50.6,6364800,0,1,35.3291441553766,35.7173765087324,35.053852122997,35.7173765087324,6364800
"4181",2001-12-18,50.4,51.05,49.98,50.16,6992000,0,1,35.5762011075121,36.035021161478,35.2797327649495,35.4067906260477,6992000
"4182",2001-12-17,49.81,50.48,49.16,50,7298000,0,1,35.1597336739122,35.6326712680002,34.7009136199463,35.2938503050715,7298000
"4183",2001-12-14,48,50.1,47.6,49.81,9046900,0,1,33.8820962928686,35.3644380056816,33.5997454904281,35.1597336739122,9046900
"4184",2001-12-13,47.75,48.35,47.15,48,6056100,0,1,33.7056270413433,34.1291532450041,33.2821008376824,33.8820962928686,6056100
"4185",2001-12-12,47.95,48.9,47.73,48.35,6814400,0,1,33.8468024425636,34.5173855983599,33.6915095012213,34.1291532450041,6814400
"4186",2001-12-11,48,48.25,47.35,47.97,5020400,0,1,33.8820962928686,34.058565544394,33.4232762389027,33.8609199826856,5020400
"4187",2001-12-10,49.3,49.31,48,48.26,5626600,0,1,34.7997364008005,34.8067951708615,33.8820962928686,34.065624314455,5626600
"4188",2001-12-07,49.65,49.65,48.6,49.41,4819800,0,1,35.046793352936,35.046793352936,34.3056224965295,34.8773828714717,4819800
"4189",2001-12-06,49.66,49.66,48.66,49.15,7409000,0,1,35.053852122997,35.053852122997,34.3479751168956,34.6938548498853,7409000
"4190",2001-12-05,47.94,50.4,47.81,49.9,14671400,0,1,33.8397436725025,35.5762011075121,33.7479796617094,35.2232626044614,14671400
"4191",2001-12-04,47.2,48.19,46.92,47.7,10860900,0,1,33.3173946879875,34.0162129240279,33.1197491262791,33.6703331910382,10860900
"4192",2001-12-03,46.9,46.9,46.25,46.39,9213300,0,1,33.1056315861571,33.1056315861571,32.6468115321911,32.7456343130453,9213300
"4193",2001-11-30,47,47,45,46.65,14775400,0,1,33.1762192867672,33.1762192867672,31.7644652745644,32.9291623346317,14775400
"4194",2001-11-29,44.24,44.49,43.55,44.02,7297700,0,1,31.2279987499273,31.4044680014526,30.7409436157173,31.0727058085849,7297700
"4195",2001-11-28,44.27,44.27,42.65,43.8,10684400,0.05,1,31.2491750601103,31.2491750601103,30.105654310226,30.9174128672426,10684400
"4196",2001-11-27,45,45,42.91,43.35,12722800,0,1,31.7282458158704,31.7282458158704,30.2546450657556,30.5648768026219,12722800
"4197",2001-11-26,46,46.12,44.8,45.52,7722300,0,1,32.433317945112,32.517926600621,31.5872313900221,32.0948833230761,7722300
"4198",2001-11-23,46.66,46.66,45.84,46.58,2671900,0,1,32.8986655504114,32.8986655504114,32.3205064044334,32.8422597800721,2671900
"4199",2001-11-21,46.43,46.43,45.6,46.38,4381100,0,1,32.7364989606859,32.7364989606859,32.1512890934154,32.7012453542238,4381100
"4200",2001-11-20,46.51,46.75,45.9,46.18,5799600,0,1,32.7929047310252,32.9621220420432,32.3628107321878,32.5602309283755,5799600
"4201",2001-11-19,46,47.23,45.7,47.07,8395600,0,1,32.433317945112,33.3005566640791,32.2217963063395,33.1877451234005,8395600
"4202",2001-11-16,46.49,46.5,45.05,45.8,9341800,0,1,32.7788032884404,32.7858540097328,31.7634994223325,32.2923035192637,9341800
"4203",2001-11-15,45.73,46.74,45.42,46.49,7493400,0,1,32.2429484702168,32.9550713207508,32.0243761101519,32.7788032884404,7493400
"4204",2001-11-14,45,46.32,44,46.23,12221500,0,1,31.7282458158704,32.6589410264693,31.0231736866289,32.5954845348376,12221500
"4205",2001-11-13,43,44.63,42.45,44,11132500,0,1,30.3181015573873,31.4673691280511,29.9303118863044,31.0231736866289,11132500
"4206",2001-11-12,40.5,41.6,40,41.12,6561800,0,1,28.5554212342834,29.3310005764491,28.2028851696626,28.9925659544132,6561800
"4207",2001-11-09,41.89,42.3,41.2,42.11,3969500,0,1,29.5354714939292,29.8245510669182,29.0489717247525,29.6905873623623,3969500
"4208",2001-11-08,42.69,43.6,41.49,41.89,7273600,0,1,30.0995291973224,30.7411448349322,29.2534426422325,29.5354714939292,7273600
"4209",2001-11-07,42.95,42.95,41.7,41.95,5923000,0,1,30.2828479509252,30.2828479509252,29.4015077893733,29.5777758216837,5923000
"4210",2001-11-06,41.55,42.7,41.2,42.7,7596400,0,1,29.295746969987,30.1065799186148,29.0489717247525,30.1065799186148,7596400
"4211",2001-11-05,41.15,42.15,41.01,41.55,8191800,0,1,29.0137181182904,29.718790247532,28.9150080201966,29.295746969987,8191800
"4212",2001-11-02,38.8,40.92,38.4,40.32,11010100,0,1,27.3567986145727,28.8515515285649,27.0747697628761,28.4285082510199,11010100
"4213",2001-11-01,38.23,38.94,37.47,38.4,7256600,0,1,26.954907500905,27.4555087126665,26.4190526826814,27.0747697628761,7256600
"4214",2001-10-31,37.99,39.01,37.35,38.23,9468300,0,1,26.7856901898871,27.5048637617135,26.3344440271725,26.954907500905,9468300
"4215",2001-10-30,38.33,38.33,37.15,37.6,8989900,0,1,27.0254147138292,27.0254147138292,26.1934296013241,26.5107120594829,8989900
"4216",2001-10-29,39.75,40.1,38.52,38.62,5679200,0,1,28.0266171373522,28.2733923825868,27.1593784183851,27.2298856313092,5679200
